edge_id,allocation_id,target_type,target_id,item,lexeme_id,sense_id,source_record_id,edge_type,from_story_id,to_story_id,from_island_id,to_island_id,route_class,required_evidence_class,productive_demand_rule,regional_policy,mastery_claim,curriculum_version,status,notes
REC-A1-000057,SEQ-A1-000040,GRAMMAR_UNIT,GRAM-A1-067,"Personas gramaticales: yo, tú, él/ella, nosotros/as, vosotros/as, ellos/ellas",,,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000058,SEQ-A1-000042,GRAMMAR_UNIT,GRAM-A1-089,"Quién en singular, tónico y normalmente inicial",,,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000059,SEQ-A1-000042,GRAMMAR_UNIT,GRAM-A1-089,"Quién en singular, tónico y normalmente inicial",,,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000060,SEQ-A1-000042,GRAMMAR_UNIT,GRAM-A1-089,"Quién en singular, tónico y normalmente inicial",,,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000061,SEQ-A1-000044,GRAMMAR_UNIT,GRAM-A1-127,Ser identificativo,,,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000062,SEQ-A1-000044,GRAMMAR_UNIT,GRAM-A1-127,Ser identificativo,,,,NEAR_TRANSFER,A1-M01-I02-S2,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000063,SEQ-A1-000044,GRAMMAR_UNIT,GRAM-A1-127,Ser identificativo,,,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000064,SEQ-A1-000047,MWU_SOURCE_UNIT,12B1-MWU-0006,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,12B1-MWU-0006,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000065,SEQ-A1-000047,MWU_SOURCE_UNIT,12B1-MWU-0006,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,12B1-MWU-0006,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000066,SEQ-A1-000047,MWU_SOURCE_UNIT,12B1-MWU-0006,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,12B1-MWU-0006,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000067,SEQ-A1-000049,MWU_SOURCE_UNIT,12B1-MWU-0179,ser de,,,12B1-MWU-0179,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000068,SEQ-A1-000049,MWU_SOURCE_UNIT,12B1-MWU-0179,ser de,,,12B1-MWU-0179,NEAR_TRANSFER,A1-M01-I02-S2,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000069,SEQ-A1-000049,MWU_SOURCE_UNIT,12B1-MWU-0179,ser de,,,12B1-MWU-0179,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000070,SEQ-A1-000050,MWU_SOURCE_UNIT,12B1-MWU-0189,de dónde,,,12B1-MWU-0189,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000071,SEQ-A1-000050,MWU_SOURCE_UNIT,12B1-MWU-0189,de dónde,,,12B1-MWU-0189,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000072,SEQ-A1-000050,MWU_SOURCE_UNIT,12B1-MWU-0189,de dónde,,,12B1-MWU-0189,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000073,SEQ-A1-000016,SENSE,SENSE-A1-000046,apellido,LEX-A1-000046,SENSE-A1-000046,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000074,SEQ-A1-000016,SENSE,SENSE-A1-000046,apellido,LEX-A1-000046,SENSE-A1-000046,,NEAR_TRANSFER,A1-M01-I02-S2,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000075,SEQ-A1-000016,SENSE,SENSE-A1-000046,apellido,LEX-A1-000046,SENSE-A1-000046,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000076,SEQ-A1-000018,SENSE,SENSE-A1-000210,el,LEX-A1-000206,SENSE-A1-000210,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000077,SEQ-A1-000018,SENSE,SENSE-A1-000210,el,LEX-A1-000206,SENSE-A1-000210,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000078,SEQ-A1-000018,SENSE,SENSE-A1-000210,el,LEX-A1-000206,SENSE-A1-000210,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000079,SEQ-A1-000021,SENSE,SENSE-A1-000255,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000080,SEQ-A1-000021,SENSE,SENSE-A1-000255,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,,NEAR_TRANSFER,A1-M01-I02-S2,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000081,SEQ-A1-000021,SENSE,SENSE-A1-000255,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000082,SEQ-A1-000023,SENSE,SENSE-A1-000345,lugar de nacimiento,LEX-A1-000339,SENSE-A1-000345,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000083,SEQ-A1-000023,SENSE,SENSE-A1-000345,lugar de nacimiento,LEX-A1-000339,SENSE-A1-000345,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000084,SEQ-A1-000023,SENSE,SENSE-A1-000345,lugar de nacimiento,LEX-A1-000339,SENSE-A1-000345,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000085,SEQ-A1-000025,SENSE,SENSE-A1-000406,nosotros,LEX-A1-000399,SENSE-A1-000406,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000086,SEQ-A1-000025,SENSE,SENSE-A1-000406,nosotros,LEX-A1-000399,SENSE-A1-000406,,NEAR_TRANSFER,A1-M01-I02-S2,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000087,SEQ-A1-000025,SENSE,SENSE-A1-000406,nosotros,LEX-A1-000399,SENSE-A1-000406,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000088,SEQ-A1-000026,SENSE,SENSE-A1-000517,señor,LEX-A1-000508,SENSE-A1-000517,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000089,SEQ-A1-000026,SENSE,SENSE-A1-000517,señor,LEX-A1-000508,SENSE-A1-000517,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000090,SEQ-A1-000026,SENSE,SENSE-A1-000517,señor,LEX-A1-000508,SENSE-A1-000517,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000091,SEQ-A1-000029,SENSE,SENSE-A1-000575,un,LEX-A1-000566,SENSE-A1-000575,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000092,SEQ-A1-000029,SENSE,SENSE-A1-000575,un,LEX-A1-000566,SENSE-A1-000575,,NEAR_TRANSFER,A1-M01-I02-S2,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000093,SEQ-A1-000029,SENSE,SENSE-A1-000575,un,LEX-A1-000566,SENSE-A1-000575,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000094,SEQ-A1-000031,SENSE,SENSE-A1-000601,vos,LEX-A1-000592,SENSE-A1-000601,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,TARGET_PROFILE_ONLY,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000095,SEQ-A1-000031,SENSE,SENSE-A1-000601,vos,LEX-A1-000592,SENSE-A1-000601,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,TARGET_PROFILE_ONLY,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000096,SEQ-A1-000031,SENSE,SENSE-A1-000601,vos,LEX-A1-000592,SENSE-A1-000601,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S2,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,TARGET_PROFILE_ONLY,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000097,SEQ-A1-000033,SENSE,SENSE-A1-000607,yo,LEX-A1-000598,SENSE-A1-000607,,LOCAL_REUSE,A1-M01-I02-S1,A1-M01-I02-S2,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000098,SEQ-A1-000033,SENSE,SENSE-A1-000607,yo,LEX-A1-000598,SENSE-A1-000607,,NEAR_TRANSFER,A1-M01-I02-S2,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000099,SEQ-A1-000033,SENSE,SENSE-A1-000607,yo,LEX-A1-000598,SENSE-A1-000607,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S3,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000100,SEQ-A1-000037,GRAMMAR_UNIT,GRAM-A1-031,Paradigma el/la/los/las,,,,LOCAL_REUSE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000101,SEQ-A1-000037,GRAMMAR_UNIT,GRAM-A1-031,Paradigma el/la/los/las,,,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S1,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000102,SEQ-A1-000037,GRAMMAR_UNIT,GRAM-A1-031,Paradigma el/la/los/las,,,,DISTANT_RETURN,A1-M01-I03-S1,A1-M02-I02-S4,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000103,SEQ-A1-000038,GRAMMAR_UNIT,GRAM-A1-033,Ausencia general con nombres propios de persona,,,,LOCAL_REUSE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000104,SEQ-A1-000038,GRAMMAR_UNIT,GRAM-A1-033,Ausencia general con nombres propios de persona,,,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S2,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000105,SEQ-A1-000038,GRAMMAR_UNIT,GRAM-A1-033,Ausencia general con nombres propios de persona,,,,DISTANT_RETURN,A1-M01-I03-S2,A1-M02-I02-S1,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000106,SEQ-A1-000039,GRAMMAR_UNIT,GRAM-A1-042,Incompatibilidad general con nombres propios,,,,LOCAL_REUSE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000107,SEQ-A1-000039,GRAMMAR_UNIT,GRAM-A1-042,Incompatibilidad general con nombres propios,,,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S3,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000108,SEQ-A1-000039,GRAMMAR_UNIT,GRAM-A1-042,Incompatibilidad general con nombres propios,,,,DISTANT_RETURN,A1-M01-I03-S3,A1-M02-I02-S2,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000109,SEQ-A1-000041,GRAMMAR_UNIT,GRAM-A1-074,Pronombres personales sujeto con referente humano; demostrativo para cosas en el patrón básico,,,,LOCAL_REUSE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000110,SEQ-A1-000041,GRAMMAR_UNIT,GRAM-A1-074,Pronombres personales sujeto con referente humano; demostrativo para cosas en el patrón básico,,,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S4,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000111,SEQ-A1-000041,GRAMMAR_UNIT,GRAM-A1-074,Pronombres personales sujeto con referente humano; demostrativo para cosas en el patrón básico,,,,DISTANT_RETURN,A1-M01-I03-S4,A1-M02-I02-S3,A1-M01-I03,A1-M02-I02,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-000112,SEQ-A1-000043,GRAMMAR_UNIT,GRAM-A1-090,Quién para preguntar por personas,,,,LOCAL_REUSE,A1-M01-I02-S2,A1-M01-I02-S3,A1-M01-I02,A1-M01-I02,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-000113,SEQ-A1-000043,GRAMMAR_UNIT,GRAM-A1-090,Quién para preguntar por personas,,,,NEAR_TRANSFER,A1-M01-I02-S3,A1-M01-I03-S1,A1-M01-I02,A1-M01-I03,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
