assertion_envelope_id,target_type,target_id,target_item,lexeme_id,sense_id,source_record_id,asserted_curriculum_status,asserted_level,source_ids,source_urls,assertion_basis,source_resolution,source_level_relation,provenance_debt,scope_key,a2_boundary_scope_key,expected_receptive,expected_productive,formulaic_expectation,mode_class,mode_authority,mode_rationale,regional_scope,curriculum_version,publication_status,notes,source_assertion_id,record_type,evidence_role,source_id_single,source_url_single,historical_phase,historical_source_surface,derived_from_lexeme_id,derived_from_sense_id,derived_from_anchor,source_precision,final_publication_status
SA-STAGING-A1-000028,MWU_SOURCE_UNIT,12B1-MWU-0028,hacer una actividad,,,12B1-MWU-0028,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,hacer una actividad,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000029,MWU_SOURCE_UNIT,12B1-MWU-0029,ir a clase,,,12B1-MWU-0029,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000030,MWU_SOURCE_UNIT,12B1-MWU-0030,tener un examen,,,12B1-MWU-0030,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,TENER_NP,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000031,MWU_SOURCE_UNIT,12B1-MWU-0031,ama de casa,LEX-A1-000035,SENSE-A1-000035,12B1-MWU-0031,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,ama de casa,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000032,MWU_SOURCE_UNIT,12B1-MWU-0032,dedicarse a,,,12B1-MWU-0032,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,DEDICARSE_A_COMPLEMENT,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000033,MWU_SOURCE_UNIT,12B1-MWU-0033,estar en paro,,,12B1-MWU-0033,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,estar en paro,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000034,MWU_SOURCE_UNIT,12B1-MWU-0034,ser trabajador,,,12B1-MWU-0034,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,SER_PREDICATE,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000035,MWU_SOURCE_UNIT,12B1-MWU-0035,tener trabajo,,,12B1-MWU-0035,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,TENER_NP,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000036,MWU_SOURCE_UNIT,12B1-MWU-0036,tener vacaciones,,,12B1-MWU-0036,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,tener vacaciones,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000037,MWU_SOURCE_UNIT,12B1-MWU-0037,compañero de juego,,,12B1-MWU-0037,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,compañero de juego,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000038,MWU_SOURCE_UNIT,12B1-MWU-0038,escuchar la radio,,,12B1-MWU-0038,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,escuchar la radio,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000039,MWU_SOURCE_UNIT,12B1-MWU-0039,escuchar música,,,12B1-MWU-0039,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,escuchar música,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000040,MWU_SOURCE_UNIT,12B1-MWU-0040,escuchar una canción,,,12B1-MWU-0040,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,escuchar una canción,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000041,MWU_SOURCE_UNIT,12B1-MWU-0041,hacer deporte,,,12B1-MWU-0041,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,hacer deporte,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000042,MWU_SOURCE_UNIT,12B1-MWU-0042,hacer ejercicio,,,12B1-MWU-0042,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,hacer ejercicio,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000043,MWU_SOURCE_UNIT,12B1-MWU-0043,hacer gimnasia,,,12B1-MWU-0043,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,hacer gimnasia,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000044,MWU_SOURCE_UNIT,12B1-MWU-0044,ir a un bar,,,12B1-MWU-0044,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000045,MWU_SOURCE_UNIT,12B1-MWU-0045,ir a un café,,,12B1-MWU-0045,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000046,MWU_SOURCE_UNIT,12B1-MWU-0046,ir a un concierto,,,12B1-MWU-0046,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000047,MWU_SOURCE_UNIT,12B1-MWU-0047,ir a un museo,,,12B1-MWU-0047,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000048,MWU_SOURCE_UNIT,12B1-MWU-0048,ir a un restaurante,,,12B1-MWU-0048,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000049,MWU_SOURCE_UNIT,12B1-MWU-0049,ir a una discoteca,,,12B1-MWU-0049,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000050,MWU_SOURCE_UNIT,12B1-MWU-0050,ir al cine,,,12B1-MWU-0050,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000051,MWU_SOURCE_UNIT,12B1-MWU-0051,ir al circo,,,12B1-MWU-0051,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000052,MWU_SOURCE_UNIT,12B1-MWU-0052,ir al parque,,,12B1-MWU-0052,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000053,MWU_SOURCE_UNIT,12B1-MWU-0053,ir al teatro,,,12B1-MWU-0053,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,IR_A_DESTINATION,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000054,MWU_SOURCE_UNIT,12B1-MWU-0054,jugar al baloncesto,,,12B1-MWU-0054,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,jugar al baloncesto,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
SA-STAGING-A1-000055,MWU_SOURCE_UNIT,12B1-MWU-0055,jugar al fútbol,,,12B1-MWU-0055,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,jugar al fútbol,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,,ASSERTION_ENVELOPE,,,,,,,,,,SUPERSEDED_BY_PUBLISHED_SOURCEASSERTIONS_V1.40
