edge_id,target_type,target_id,introduction_story,return_stage,return_story,relation_scope,evidence_demand,expected_receptive,expected_productive,mastery_claim,notes
REC-A1-000001,SENSE,SENSE-A1-000015,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000094,SENSE,SENSE-A1-000602,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,DEFERRED_WITHIN_A1_OR_TARGET_PROFILE,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000095,SENSE,SENSE-A1-000602,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,DEFERRED_WITHIN_A1_OR_TARGET_PROFILE,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000096,SENSE,SENSE-A1-000602,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,DEFERRED_WITHIN_A1_OR_TARGET_PROFILE,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000097,SENSE,SENSE-A1-000607,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000098,SENSE,SENSE-A1-000607,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000099,SENSE,SENSE-A1-000607,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000100,GRAMMAR_UNIT,GRAM-A1-001,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000101,GRAMMAR_UNIT,GRAM-A1-001,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000102,GRAMMAR_UNIT,GRAM-A1-001,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000103,GRAMMAR_UNIT,GRAM-A1-002,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000104,GRAMMAR_UNIT,GRAM-A1-002,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000105,GRAMMAR_UNIT,GRAM-A1-002,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000106,GRAMMAR_UNIT,GRAM-A1-003,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000107,GRAMMAR_UNIT,GRAM-A1-003,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000108,GRAMMAR_UNIT,GRAM-A1-003,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000109,GRAMMAR_UNIT,GRAM-A1-031,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000110,GRAMMAR_UNIT,GRAM-A1-031,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000111,GRAMMAR_UNIT,GRAM-A1-031,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000112,GRAMMAR_UNIT,GRAM-A1-033,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000113,GRAMMAR_UNIT,GRAM-A1-033,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000114,GRAMMAR_UNIT,GRAM-A1-033,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000115,GRAMMAR_UNIT,GRAM-A1-042,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000116,GRAMMAR_UNIT,GRAM-A1-042,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000117,GRAMMAR_UNIT,GRAM-A1-042,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000118,GRAMMAR_UNIT,GRAM-A1-067,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000119,GRAMMAR_UNIT,GRAM-A1-067,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000120,GRAMMAR_UNIT,GRAM-A1-067,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000121,GRAMMAR_UNIT,GRAM-A1-074,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000122,GRAMMAR_UNIT,GRAM-A1-074,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000123,GRAMMAR_UNIT,GRAM-A1-074,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000124,GRAMMAR_UNIT,GRAM-A1-089,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000125,GRAMMAR_UNIT,GRAM-A1-089,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000126,GRAMMAR_UNIT,GRAM-A1-089,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000127,GRAMMAR_UNIT,GRAM-A1-090,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000128,GRAMMAR_UNIT,GRAM-A1-090,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000129,GRAMMAR_UNIT,GRAM-A1-090,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000130,GRAMMAR_UNIT,GRAM-A1-127,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000131,GRAMMAR_UNIT,GRAM-A1-127,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000132,GRAMMAR_UNIT,GRAM-A1-127,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000133,GRAMMAR_UNIT,GRAM-A1-130,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000134,GRAMMAR_UNIT,GRAM-A1-130,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000135,GRAMMAR_UNIT,GRAM-A1-130,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,FUNCTION_OR_TASK_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000136,MWU_SOURCE_UNIT,12B1-MWU-0005,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000137,MWU_SOURCE_UNIT,12B1-MWU-0005,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000138,MWU_SOURCE_UNIT,12B1-MWU-0005,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000139,MWU_SOURCE_UNIT,12B1-MWU-0006,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000140,MWU_SOURCE_UNIT,12B1-MWU-0006,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000141,MWU_SOURCE_UNIT,12B1-MWU-0006,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000142,MWU_SOURCE_UNIT,12B1-MWU-0007,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000143,MWU_SOURCE_UNIT,12B1-MWU-0007,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000144,MWU_SOURCE_UNIT,12B1-MWU-0007,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000145,MWU_SOURCE_UNIT,12B1-MWU-0179,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000146,MWU_SOURCE_UNIT,12B1-MWU-0179,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000147,MWU_SOURCE_UNIT,12B1-MWU-0179,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000148,MWU_SOURCE_UNIT,12B1-MWU-0189,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000149,MWU_SOURCE_UNIT,12B1-MWU-0189,A1-M01-I05-S1,SECOND_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000150,MWU_SOURCE_UNIT,12B1-MWU-0189,A1-M01-I05-S1,THIRD_RETURN,A1-M02-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000151,MWU_SOURCE_UNIT,12B1-MWU-0214,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000152,MWU_SOURCE_UNIT,12B1-MWU-0214,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000153,MWU_SOURCE_UNIT,12B1-MWU-0214,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000154,SENSE,SENSE-A1-000029,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000155,SENSE,SENSE-A1-000029,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000156,SENSE,SENSE-A1-000029,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000157,SENSE,SENSE-A1-000030,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000158,SENSE,SENSE-A1-000030,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000159,SENSE,SENSE-A1-000030,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000160,SENSE,SENSE-A1-000109,A1-M01-I05-S2,FIRST_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000161,SENSE,SENSE-A1-000109,A1-M01-I05-S2,SECOND_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000162,SENSE,SENSE-A1-000109,A1-M01-I05-S2,THIRD_RETURN,A1-M02-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000163,SENSE,SENSE-A1-000111,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000164,SENSE,SENSE-A1-000111,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000165,SENSE,SENSE-A1-000111,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000166,SENSE,SENSE-A1-000143,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000167,SENSE,SENSE-A1-000143,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000168,SENSE,SENSE-A1-000143,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000169,SENSE,SENSE-A1-000144,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000170,SENSE,SENSE-A1-000144,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000171,SENSE,SENSE-A1-000144,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000172,SENSE,SENSE-A1-000150,A1-M01-I05-S2,FIRST_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000173,SENSE,SENSE-A1-000150,A1-M01-I05-S2,SECOND_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000174,SENSE,SENSE-A1-000150,A1-M01-I05-S2,THIRD_RETURN,A1-M02-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000175,SENSE,SENSE-A1-000171,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000176,SENSE,SENSE-A1-000171,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000177,SENSE,SENSE-A1-000171,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000178,SENSE,SENSE-A1-000173,A1-M01-I05-S2,FIRST_RETURN,A1-M01-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000179,SENSE,SENSE-A1-000173,A1-M01-I05-S2,SECOND_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000180,SENSE,SENSE-A1-000173,A1-M01-I05-S2,THIRD_RETURN,A1-M02-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000181,SENSE,SENSE-A1-000178,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000182,SENSE,SENSE-A1-000178,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000183,SENSE,SENSE-A1-000178,A1-M01-I05-S3,THIRD_RETURN,A1-M03-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000184,SENSE,SENSE-A1-000194,A1-M01-I05-S3,FIRST_RETURN,A1-M01-I05-S4,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-000185,SENSE,SENSE-A1-000194,A1-M01-I05-S3,SECOND_RETURN,A1-M02-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
