record_id,record_type,pcic_major_section,pcic_major_title,pcic_subsection,category,subsection_title,normalized_family,source_item_ordinal,source_item_count_in_subsection,source_grading,a1_status,a1_evidence_gate,pedagogical_action,production_requirement,assessment_status,geographic_scope,cross_phase_link,notes,source_url,curriculum_version
IC-A1-113,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,7,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-114,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,8,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-115,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,9,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-116,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.2,HABILIDAD,"Contacto, compensación",CONTACT_COMPENSATION,10,10,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-117,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,1,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-118,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,2,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-119,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,3,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-120,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,4,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-121,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,5,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-122,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,6,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-123,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,7,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-124,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,8,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-125,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,9,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-126,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,10,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-127,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.3,HABILIDAD,Evaluación y control,INTERACTION_EVALUATION_CONTROL,11,11,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-128,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.4,HABILIDAD,Reparación y ajustes,INTERACTION_REPAIR_ADJUSTMENT,1,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-129,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.4,HABILIDAD,Reparación y ajustes,INTERACTION_REPAIR_ADJUSTMENT,2,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-130,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.1.4,HABILIDAD,Reparación y ajustes,INTERACTION_REPAIR_ADJUSTMENT,3,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-131,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.1,ACTITUD,Empatía,EMPATHY,1,2,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-132,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.1,ACTITUD,Empatía,EMPATHY,2,2,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-133,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.2,ACTITUD,"Curiosidad, apertura",CURIOSITY_OPENNESS,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-134,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,1,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-135,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,2,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-136,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,3,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-137,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,4,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-138,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.3,ACTITUD,Disposición favorable,FAVORABLE_DISPOSITION,5,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-139,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.4,ACTITUD,"Distanciamiento, relativización",DISTANCING_RELATIVIZATION,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-140,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.5,ACTITUD,Tolerancia a la ambigüedad,AMBIGUITY_TOLERANCE,1,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-141,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,3,Interacción cultural,3.2.5,ACTITUD,Tolerancia a la ambigüedad,AMBIGUITY_TOLERANCE,2,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
